"id_proposicao","nome_proposicao","data_apresentacao_proposicao","ementa_proposicao","autor","indexacao","tema","uri_tramitacao","obj_votacao","cod_sessao","data_votacao","hora_votacao","tipo_documento_votacao","numero_documento","link_documento_votacao"
"344866","PLP 25/2007","15/03/2007","Dá nova redação ao caput do art. 79 da Lei Complementar nº 123, de 14 de dezembro de 2006.","Barbosa Neto - PDT/PR","Alteração, Estatuto da Micro e Pequena Empresa, prorrogação, prazo, parcelamento, débito tributário, empresa, adesão, tributação, (Simples Nacional).","Indústria, Comércio e Serviços, Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=344866","DTQ 6: PTB - EXPR.: ""COM PRODUÇÃO ARTESANAL""","5648",2015-09-02,"17:53","PLP",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=442758"
"344866","PLP 25/2007","15/03/2007","Dá nova redação ao caput do art. 79 da Lei Complementar nº 123, de 14 de dezembro de 2006.","Barbosa Neto - PDT/PR","Alteração, Estatuto da Micro e Pequena Empresa, prorrogação, prazo, parcelamento, débito tributário, empresa, adesão, tributação, (Simples Nacional).","Indústria, Comércio e Serviços, Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=344866","DTQ 13: PSDB - ART. 9º DA EMENDA AGLUTINATIVA SUBST. GLOBAL DE PLENÁRIO","5648",2015-09-02,"19:13","EMA",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1379912"
"344866","PLP 25/2007","15/03/2007","Dá nova redação ao caput do art. 79 da Lei Complementar nº 123, de 14 de dezembro de 2006.","Barbosa Neto - PDT/PR","Alteração, Estatuto da Micro e Pequena Empresa, prorrogação, prazo, parcelamento, débito tributário, empresa, adesão, tributação, (Simples Nacional).","Indústria, Comércio e Serviços, Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=344866","EMENDA DE PLENÁRIO Nº 10","5648",2015-09-02,"18:36","EMP",10,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1376637"
"544681","PEC 172/2012","16/05/2012","Altera o art. 160 da Constituição Federal.","Mendonça Filho - DEM/PE","Repartição da receita tributária, proibição, transferência, imposição, encargo, prestação de serviço, Estados, Distrito Federal, Municípios, previsão, recursos financeiros.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=544681","SUBSTITUTIVO DA COMISSÃO ESPECIAL","5649",2015-09-02,"21:34","SBT-A",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1377464"
"544681","PEC 172/2012","16/05/2012","Altera o art. 160 da Constituição Federal.","Mendonça Filho - DEM/PE","Repartição da receita tributária, proibição, transferência, imposição, encargo, prestação de serviço, Estados, Distrito Federal, Municípios, previsão, recursos financeiros.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=544681","DTQ. 3: PT -  §9º DO ART. 167, DA CF. CONST. DO ART. 1º DO SUBSTITUTIVO...","5649",2015-09-02,"22:04","SBT",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1377153"
"544681","PEC 172/2012","16/05/2012","Altera o art. 160 da Constituição Federal.","Mendonça Filho - DEM/PE","Repartição da receita tributária, proibição, transferência, imposição, encargo, prestação de serviço, Estados, Distrito Federal, Municípios, previsão, recursos financeiros.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=544681","DTQ. 4 : PCdoB -  §7º DO ART. 167, CONST. DO ART. 1º DO SUBSTITUTIVO","5649",2015-09-02,"21:51","SBT",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1377153"
"344866","PLP 25/2007","15/03/2007","Dá nova redação ao caput do art. 79 da Lei Complementar nº 123, de 14 de dezembro de 2006.","Barbosa Neto - PDT/PR","Alteração, Estatuto da Micro e Pequena Empresa, prorrogação, prazo, parcelamento, débito tributário, empresa, adesão, tributação, (Simples Nacional).","Indústria, Comércio e Serviços, Finanças Públicas e Orçamento","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=344866","EMENDA AGLUTINATIVA Nº 1","5646",2015-09-01,"20:46","EMA",1,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1379809"
"304008","PEC 471/2005","20/10/2005","Dá nova redação ao parágrafo 3º do art. 236 da Constituição Federal.","João Campos - PSDB/GO","Efetivação, inexigibilidade, dispensa, concurso público, vacância, serviço notarial, responsável, substituto, manutenção, atuação, serviço notarial, cartório, delegação de competência, Poder Público.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=304008","PROPOSTA DE EMENDA À CONSTITUIÇÃO - PRIMEIRO TURNO","5640",2015-08-26,"21:30","PEC",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=349599"
"351362","PL 1057/2007","11/05/2007","Dispõe sobre o combate a práticas tradicionais nocivas e à proteção dos direitos fundamentais de crianças indígenas, bem como pertencentes a outras sociedades ditas não tradicionais.","Henrique Afonso - PT/AC","Combate, homicídio, morte, maus-tratos, abuso sexual, recém-nascido, criança, pessoa portadora de deficiência, índio, tradição, cultura, comunidade indígena, obrigatoriedade, denúncia, notificação, órgãos, (Funasa), (Funai), Conselho Tutelar, autoridade judiciária, autoridade policial, pena de detenção, infrator, crime, omissão de socorro, exigência, retirada, menor, colocação, abrigo.","Direitos Humanos e Minorias","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=351362","SUBEMENDA SUBSTITUTIVA GLOBAL","5639",2015-08-26,"19:14","SSP",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1377567"
"526536","PLP 106/2011","08/11/2011","Acrescenta novos dispositivos à Lei Complementar nº 123, de 14 de dezembro de 2006, que ""Institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte"", com o objetivo de autorizar a constituição de sociedade de garantia solidária, e dá outras providências. 

NOVA EMENTA: Acrescenta dispositivos à Lei Complementar n° 123, de 14 de dezembro de 2006, que institui o Estatuto Nacional da Microempresa e da Empresa de Pequeno Porte, com o objetivo de autorizar a constituição de sociedade de garantia solidária, e dá outras providências.","Esperidião Amin - PP/SC","Alteração, Estatuto da Micro e Pequena Empresa, autorização, criação, sociedade, garantia, responsabilidade solidária, sócio, participante, microempresa, pequena empresa, associações, cooperativa, profissional liberal.","Indústria, Comércio e Serviços","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=526536","EMENDA SUBSTITUTIVA GLOBAL Nº 2","5640",2015-08-26,"20:31","EMP",2,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1377717"
"1228455","PDC 57/2015","30/04/2015","Aprova o texto do Tratado de Marraqueche para Facilitar o Acesso a Obras Publicadas às Pessoas Cegas, com Deficiência Visual ou com Outras Dificuldades para ter acesso ao Texto Impresso, concluído no âmbito da Organização Mundial da Propriedade Intelectual (OMPI), celebrado em Marraqueche, em 28 de junho de 2013."," Comissão de Relações Exteriores e de Defesa Nacional, Comissão de Relações Exteriores e de Defesa Nacional","Aprovação, ato internacional, Tratado de Marraqueche para Facilitar o Acesso a Obras Publicadas às Pessoas Cegas, com Deficiência Visual ou com Outras Dificuldades para ter acesso Texto Impresso.","Direitos Humanos e Minorias, Relações Internacionais e Comércio Exterior","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1228455","SUBSTITUTIVO DA CCULT","5633",2015-08-20,"13:44","SBT-A",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1347745"
"14493","PEC 171/1993","19/08/1993","Altera a redação do art. 228 da Constituição Federal (imputabilidade penal do maior de dezesseis anos)."," BENEDITO DOMINGOS - PP/DF, BENEDITO DOMINGOS - PP/DF","Redução, limite de idade, inimputabilidade penal, menor, adolescente.","Direito Penal e Processual Penal, Direitos Humanos e Minorias","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=14493","PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO","5632",2015-08-19,"20:25","PEC",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=13945"
"994612","PLP 25/2015","10/03/2015","Dá nova redação ao §1º do art. 1º da Lei Complementar nº 94, de 19 de novembro de 1998, que autoriza o Poder Executivo a criar a Região Integrada de Desenvolvimento do Distrito Federal e Entorno - RIDE e instituir o Programa Especial de Desenvolvimento do Entorno do Distrito Federal, e dá outras providências.","Rogério Rosso - PSD/DF","Alteração, Lei da RIDE, inclusão, Município, Goiás, Minas Gerais, Região Integrada de Desenvolvimento do Distrito Federal e Entorno (RIDE).","Economia","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=994612","SUBEMENDA SUBST. OFERECIDA PELO RELATOR AO PLP Nº 25/2015","5626",2015-08-13,"13:57","SBR",25,"-"
"373327","PEC 182/2007","23/10/2007","Altera os arts. 17, 46 e 55 da Constituição Federal, para assegurar aos partidos políticos a titularidade dos mandatos parlamentares e estabelecer a perda dos mandatos dos membros do Poder Legislativo e do Poder Executivo que se desfiliarem dos partidos pelos quais forem eleitos."," Senado Federal - Marco Maciel - DEM/PE, Senado Federal - Marco Maciel - DEM/PE","Legislativo, garantia, partido político, titularidade, mandato parlamentar, perda, mandato, membros, Executivo, Legislativo, desfiliação  partidária, infidelidade partidária, exceção, extinção, incorporação, fusão, perda de função pública, Presidente da República, Vice-Presidente da República, Governador, Vice-Governador,  Estados, Distrito Federal,  Juiz Eleitoral, Prefeito, Vice-Prefeito, Vereador, Deputado Federal, Senador, Deputado Estadual, Deputado Distrital, Mesa Diretora, comunicação, diretório nacional, diretório partidário, documento, comprovação, desligamento, representação partidária, obrigatoriedade, suplente, igualdade, sigla, membros, titular, Senado.","Administração Pública, Política, Partidos e Eleições","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=373327","§ 5º DO ART. 17 DA C.F., CONSTANTE DO ART. 1º DA PEC","5625",2015-08-12,"21:37","PEC",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=516056"
"1514014","PL 2016/2015","18/06/2015","Altera a Lei nº 12.850, de 2 de agosto de 2013, e a Lei nº 10.446, de 8 de maio de 2002, para dispor sobre organizações terroristas.
NOVA EMENTA: Regulamenta o disposto no inciso XLIII do art. 5º da Constituição Federal, disciplinando o terrorismo, tratando de disposições investigatórias e processuais e reformulando o conceito de organização terrorista; e altera as Leis nºs 7.960, de 21 de dezembro de 1989, e 12.850, de 2 de agosto de 2013."," Poder Executivo, Poder Executivo","Alteração, Lei de Combate ao Crime Organizado (2013), caracterização, organização criminosa, organização terrorista, ideologia, política, xenofobia, discriminação de gênero, discriminação racial, discriminação religiosa, inaplicação, manifestação pública, movimento social, movimento sindical, penalidade.  _
_ Alteração, lei federal, atuação, Polícia Federal (PF), crime, terrorismo.","Defesa e Segurança","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=1514014","EMENDA AGLUTINATIVA Nº 4","5624",2015-08-12,"20:22","EMA",4,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1370544"
"463155","PEC 443/2009","08/12/2009","Fixa parâmetros para a remuneração dos advogados públicos.","Bonifácio de Andrada - PSDB/MG","Judiciário, fixação, remuneração, cargo de carreira, Advocacia-Geral da União, Procurador, Estado, Distrito Federal, percentual, Ministro, Supremo Tribunal Federal  (STF), critérios, legislação, escalonamento, limitação, diferença, salário.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=463155","DTQ 7: PPS - INC. XXII DO ART. 37 DO ART.1º E DO § 2ºA DO ART. 131 DO ART. 2º","5623",2015-08-11,"20:16","PEC",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=723563"
"463155","PEC 443/2009","08/12/2009","Fixa parâmetros para a remuneração dos advogados públicos.","Bonifácio de Andrada - PSDB/MG","Judiciário, fixação, remuneração, cargo de carreira, Advocacia-Geral da União, Procurador, Estado, Distrito Federal, percentual, Ministro, Supremo Tribunal Federal  (STF), critérios, legislação, escalonamento, limitação, diferença, salário.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=463155","SUBSTITUTIVO DA COMISSÃO ESPECIAL","5618",2015-08-06,"01:39","SBT-A",NA,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1294122"
"463155","PEC 443/2009","08/12/2009","Fixa parâmetros para a remuneração dos advogados públicos.","Bonifácio de Andrada - PSDB/MG","Judiciário, fixação, remuneração, cargo de carreira, Advocacia-Geral da União, Procurador, Estado, Distrito Federal, percentual, Ministro, Supremo Tribunal Federal  (STF), critérios, legislação, escalonamento, limitação, diferença, salário.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=463155","DTQ 20: DEM - PREFERÊNCIA P/ VOTAÇÃO DA EMENDA AGLUTINATIVA Nº 16","5617",2015-08-05,"00:36","EMA",16,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1367630"
"463155","PEC 443/2009","08/12/2009","Fixa parâmetros para a remuneração dos advogados públicos.","Bonifácio de Andrada - PSDB/MG","Judiciário, fixação, remuneração, cargo de carreira, Advocacia-Geral da União, Procurador, Estado, Distrito Federal, percentual, Ministro, Supremo Tribunal Federal  (STF), critérios, legislação, escalonamento, limitação, diferença, salário.","Administração Pública","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=463155","EMENDA AGLUTINATIVA Nº 16","5617",2015-08-05,"01:09","EMA",16,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1367630"
"373327","PEC 182/2007","23/10/2007","Altera os arts. 17, 46 e 55 da Constituição Federal, para assegurar aos partidos políticos a titularidade dos mandatos parlamentares e estabelecer a perda dos mandatos dos membros do Poder Legislativo e do Poder Executivo que se desfiliarem dos partidos pelos quais forem eleitos."," Senado Federal - Marco Maciel - DEM/PE, Senado Federal - Marco Maciel - DEM/PE","Legislativo, garantia, partido político, titularidade, mandato parlamentar, perda, mandato, membros, Executivo, Legislativo, desfiliação  partidária, infidelidade partidária, exceção, extinção, incorporação, fusão, perda de função pública, Presidente da República, Vice-Presidente da República, Governador, Vice-Governador,  Estados, Distrito Federal,  Juiz Eleitoral, Prefeito, Vice-Prefeito, Vereador, Deputado Federal, Senador, Deputado Estadual, Deputado Distrital, Mesa Diretora, comunicação, diretório nacional, diretório partidário, documento, comprovação, desligamento, representação partidária, obrigatoriedade, suplente, igualdade, sigla, membros, titular, Senado.","Administração Pública, Política, Partidos e Eleições","https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=373327","DTQ. 12 - PR - ALÍNEA ""D"" DO INCISO VI, PAR 3º. DO ART 14 DA CF/88","5615",2015-08-04,"20:07","PEC",14,"http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=516056"
