id_parlamentar,casa,data_inicio,data_fim,situacao,cod_causa_fim_exercicio,desc_causa_fim_exercicio,id_legislatura
5533,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
5533,senado,2019-02-01,NA,Titular,NA,NA,56
5979,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5979,senado,2023-02-01,NA,Titular,NA,NA,57
5926,senado,2019-02-01,2019-12-16,Titular,NA,Licença saúde,56
5926,senado,2020-04-20,2023-01-31,Titular,NA,NA,56
5926,senado,2023-02-01,NA,Titular,NA,NA,57
1186,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
1186,senado,2023-02-01,NA,Titular,NA,NA,57
5585,senado,2019-01-02,2019-01-31,1º Suplente,NA,NA,55
5585,senado,2019-02-01,NA,1º Suplente,NA,NA,56
5557,senado,2019-01-03,2019-01-31,1º Suplente,NA,NA,55
5557,senado,2019-02-01,NA,1º Suplente,NA,NA,56
5666,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5666,senado,2023-02-01,NA,Titular,NA,NA,57
5376,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5376,senado,2023-02-01,NA,Titular,NA,NA,57
742,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
742,senado,2023-02-01,NA,Titular,NA,NA,57
285,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
285,senado,2023-02-01,NA,Titular,NA,NA,57
5422,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5422,senado,2023-02-01,NA,Titular,NA,NA,57
5942,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5942,senado,2023-02-01,NA,Titular,NA,NA,57
1023,senado,2015-02-01,2015-11-10,Titular,NA,Afastamento do exercício,55
1023,senado,2016-05-10,2016-05-13,Titular,NA,Afastamento do exercício,55
1023,senado,2016-08-22,2016-09-30,Titular,NA,Afastamento do exercício,55
1023,senado,2017-01-01,2019-01-31,Titular,NA,NA,55
1023,senado,2019-02-01,NA,Titular,NA,NA,56
1023,senado,2007-02-01,2008-03-20,Titular,NA,Licença saúde,53
1023,senado,2009-01-29,2015-01-31,Titular,NA,Término do mandato,53
1023,senado,2011-02-01,NA,Titular,NA,NA,54
1023,senado,1999-02-01,2003-02-19,Titular,NA,Afastamento do exercício,51
1023,senado,2003-09-16,2004-06-29,Titular,NA,Afastamento do exercício,52
1023,senado,2004-12-22,2007-01-31,Titular,NA,Término do mandato,52
6027,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
6027,senado,2023-02-01,NA,Titular,NA,NA,57
5997,senado,2021-01-06,2021-01-21,2º Suplente,NA,Retorno do titular,56
5997,senado,2023-02-01,NA,2º Suplente,NA,NA,57
5985,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5985,senado,2023-02-01,NA,Titular,NA,NA,57
63,senado,2020-09-29,2021-01-21,1º Suplente,NA,Retorno do titular,56
63,senado,2023-02-01,NA,1º Suplente,NA,NA,57
63,senado,1999-02-01,2001-11-13,Titular,NA,Afastamento do exercício,51
63,senado,2002-04-05,2007-01-31,Titular,NA,Término do mandato,51
63,senado,2003-02-01,NA,Titular,NA,NA,52
63,senado,1995-02-01,1999-01-31,1º Suplente,NA,Término do mandato,50
63,senado,1991-02-01,NA,1º Suplente,NA,NA,49
5281,senado,2021-01-12,2023-01-31,1º Suplente,NA,NA,56
5281,senado,2015-02-01,NA,1º Suplente,NA,NA,55
5525,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
5525,senado,2019-02-01,NA,Titular,NA,NA,56
5924,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5924,senado,2023-02-01,NA,Titular,NA,NA,57
5523,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
5523,senado,2019-02-01,NA,Titular,NA,NA,56
5617,senado,2016-09-14,2017-01-13,2º Suplente,NA,Retorno do titular,55
5617,senado,2019-02-01,NA,2º Suplente,NA,NA,56
5927,senado,2019-12-17,2020-04-19,1º Suplente,NA,Retorno do titular,56
5927,senado,2023-02-01,NA,1º Suplente,NA,NA,57
825,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
825,senado,2023-02-01,NA,Titular,NA,NA,57
825,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
825,senado,2015-02-01,NA,Titular,NA,NA,55
825,senado,2003-02-01,2011-01-31,Titular,NA,Término do mandato,52
825,senado,2007-02-01,NA,Titular,NA,NA,53
374,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
374,senado,2019-02-01,NA,Titular,NA,NA,56
4606,senado,2016-10-05,2017-01-26,1º Suplente,NA,Retorno do titular,55
4606,senado,2019-02-01,NA,1º Suplente,NA,NA,56
5502,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5502,senado,2023-02-01,NA,Titular,NA,NA,57
5971,senado,2019-12-11,2020-04-10,1º Suplente,NA,Retorno do titular,56
5971,senado,2023-02-01,NA,1º Suplente,NA,NA,57
5012,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5012,senado,2023-02-01,NA,Titular,NA,NA,57
5012,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
5012,senado,2015-02-01,NA,Titular,NA,NA,55
5236,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
5236,senado,2019-02-01,NA,Titular,NA,NA,56
70,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
70,senado,2023-02-01,NA,Titular,NA,NA,57
70,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
70,senado,2015-02-01,NA,Titular,NA,NA,55
70,senado,2003-02-01,2011-01-31,Titular,NA,Término do mandato,52
70,senado,2007-02-01,NA,Titular,NA,NA,53
70,senado,1995-02-01,1998-04-06,Titular,NA,Afastamento do exercício,50
70,senado,1999-07-19,2003-01-31,Titular,NA,Término do mandato,51
5561,senado,2019-04-03,2019-07-31,1º Suplente,NA,Retorno do titular,56
5561,senado,2015-02-01,NA,1º Suplente,NA,NA,55
5635,senado,2015-11-11,2016-05-09,1º Suplente,NA,Retorno do titular,55
5635,senado,2016-05-23,2016-08-21,1º Suplente,NA,Retorno do titular,55
5635,senado,2016-10-07,2016-10-10,1º Suplente,NA,Licença Saúde-Particular,55
5635,senado,2019-02-01,NA,1º Suplente,NA,NA,56
677,senado,2015-02-01,2016-09-25,Titular,NA,Licença Particular,55
677,senado,2017-01-27,2019-01-31,Titular,NA,NA,55
677,senado,2019-02-01,NA,Titular,NA,NA,56
5905,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5905,senado,2023-02-01,NA,Titular,NA,NA,57
5732,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5732,senado,2023-02-01,NA,Titular,NA,NA,57
5352,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5352,senado,2023-02-01,NA,Titular,NA,NA,57
5322,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
5322,senado,2019-02-01,NA,Titular,NA,NA,56
456,senado,2015-02-01,2019-01-01,Titular,NA,Renúncia,55
456,senado,2019-02-01,NA,Titular,NA,NA,56
2331,senado,2015-02-01,2019-11-19,Titular,NA,Licença saúde,55
2331,senado,2020-03-26,NA,Titular,NA,NA,56
5621,senado,2018-06-05,2018-10-03,2º Suplente,NA,Retorno do titular,55
5621,senado,2019-02-01,NA,2º Suplente,NA,NA,56
5527,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
5527,senado,2019-02-01,NA,Titular,NA,NA,56
6005,senado,2019-07-16,2019-08-14,1º Suplente,NA,Retorno do titular,56
6005,senado,2023-02-01,NA,1º Suplente,NA,NA,57
5988,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5988,senado,2023-02-01,NA,Titular,NA,NA,57
5959,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5959,senado,2023-02-01,NA,Titular,NA,NA,57
4560,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
4560,senado,2023-02-01,NA,Titular,NA,NA,57
4560,senado,2011-02-01,2019-01-31,Titular,NA,Término do mandato,54
4560,senado,2015-02-01,NA,Titular,NA,NA,55
3396,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
3396,senado,2019-02-01,NA,Titular,NA,NA,56
3396,senado,2003-02-01,2011-01-31,Titular,NA,Término do mandato,52
3396,senado,2007-02-01,NA,Titular,NA,NA,53
5535,senado,2015-02-01,2016-12-14,Titular,NA,Licença Saúde-Particular,55
5535,senado,2017-04-14,2018-05-29,Titular,NA,Licença Saúde-Particular,55
5535,senado,2018-10-04,2019-01-31,Titular,NA,NA,55
5535,senado,2019-02-01,NA,Titular,NA,NA,56
5619,senado,2016-12-15,2017-04-12,1º Suplente,NA,Retorno do titular,55
5619,senado,2018-05-30,2018-06-04,1º Suplente,NA,Licença Saúde-Particular,55
5619,senado,2019-02-01,NA,1º Suplente,NA,NA,56
5899,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5899,senado,2023-02-01,NA,Titular,NA,NA,57
5748,senado,2019-02-01,2020-09-23,Titular,NA,Licença Particular,56
5748,senado,2021-01-22,2023-01-31,Titular,NA,NA,56
5748,senado,2023-02-01,NA,Titular,NA,NA,57
4786,senado,2016-10-16,2016-12-31,2º Suplente,NA,Retorno do titular,55
4786,senado,2019-02-01,NA,2º Suplente,NA,NA,56
4786,senado,2008-03-26,2009-01-28,1º Suplente,NA,Retorno do titular,53
4786,senado,2011-02-01,NA,1º Suplente,NA,NA,54
1173,senado,2015-02-01,2019-01-31,Titular,NA,NA,55
1173,senado,2019-02-01,NA,Titular,NA,NA,56
5411,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5411,senado,2023-02-01,NA,Titular,NA,NA,57
5783,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
5783,senado,2023-02-01,NA,Titular,NA,NA,57
3806,senado,2019-02-01,2023-01-31,Titular,NA,NA,56
3806,senado,2023-02-01,NA,Titular,NA,NA,57
