id_deputado,cnpj_empresa,nome_doador,origem_receita,valor_doado
141422,70119680000142,COOPERATIVA CENTRAL DE CREDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE,Recursos de pessoas jurídicas,39500
141422,92781335000102,FORJAS TAURUS SA,Recursos de pessoas jurídicas,50000
74075,00676213000138,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO - DIRETORIO NACIONAL,Recursos de partido político,500000
74075,20569767000143,ELEICAO 2014 MICHEL MIGUEL ELIAS TEMER LULIA VICE-PRESIDENTE,Recursos de outros candidatos/comitês,200000
74075,20578858000145,ELEICAO 2014 HELDER ZAHLUTH BARBALHO GOVERNADOR,Recursos de outros candidatos/comitês,13352.43
160532,01633510000169,DEMOCRATAS - DIRETORIO NACIONAL,Recursos de partido político,100000
160532,02641559000126,JAPAN DESIGNERS DO BRASIL LTDA - EPP,Recursos de pessoas jurídicas,400
160532,03441477000109,NEUSA MARIA VENTURA DA SILVA INFORMATICA - ME,Recursos de pessoas jurídicas,10658.7
160532,03561802000169,AMILTON JOSE FIORIN JUNIOR MOVEIS - ME,Recursos de pessoas jurídicas,5518
160532,03999568000156,DEMOCRATAS - DIRETORIO MUNICIPAL EM SAO PAULO,Recursos de partido político,100000
160532,04296178000182,HUMBERTO DE SANTANA ALVES - ME,Recursos de pessoas jurídicas,324
160532,04679626000127,ESPACO SAO PAULO EVENTOS LTDA - EPP,Recursos de pessoas jurídicas,4000
160532,04938143000108,LAGO EVENTOS LTDA - ME,Recursos de pessoas jurídicas,500
160532,07184998000170,IGEFE - PROMOCAO DE EVENTOS LTDA - ME,Recursos de pessoas jurídicas,5700
160532,13444323000116,GISELE SILVA DE LELES - ME,Recursos de pessoas jurídicas,974.58
160532,18679005000158,MAGAZINE JBCL CONFECCOES LTDA,Recursos de pessoas jurídicas,258.3
160532,20559232000191,ELEICAO 2014 MARCIO CESAR DE CAMARGO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,600
160532,20560217000163,ELEICAO 2014 GIL LANCASTER FRAZAO DE MORAES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,19625
160532,20560273000106,ELEICAO 2014 ESTEVAM GALVAO DE OLIVEIRA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,6184
160532,20561405000106,ELEICAO 2014 JOAO CARLOS CARAMEZ DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,820
160532,20561880000182,ELEICAO 2014 ANTONIO DE SOUSA RAMALHO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,100850
160532,20569219000113,ELEICAO 2014 RENATO APARECIDO GALENDI DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,3325
160532,20579251000180,ELEICAO 2014 JORGE LUIS CARUSO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,36.36
160532,20592601000148,ELEICAO 2014 COMITE FINANCEIRO SP DISTRITAL/ESTADUAL PARA GOVERNADOR PSDB,Recursos de outros candidatos/comitês,7004.46
160532,20592611000183,ELEICAO 2014 COMITE FINANCEIRO SP UNICO DEM,Recursos de outros candidatos/comitês,132000
160532,43283811002365,KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA,Recursos de pessoas jurídicas,40120
160532,56267461000180,DEMOCRATAS-COMISSAO PROVISORIA ESTADUAL SAO PAULO,Recursos de partido político,528000
178854,01633510000169,DEMOCRATAS - DIRETORIO NACIONAL,Recursos de partido político,400000
178854,04209889000172,EMAJO EMPREENDIMENTOS LTDA - ME,Recursos de pessoas jurídicas,1000
178854,07439157000167,N2 DISTRIBUIDORA DE BEBIDAS LTDA,Recursos de pessoas jurídicas,45000
178854,15028905000147,DEMOCRATAS,Recursos de partido político,151580
178854,15141799000103,CIA DE FERRO LIGAS DA BAHIA FERBASA,Recursos de pessoas jurídicas,40000
178854,20568813000190,ELEICAO 2014 PAULO GANEM SOUTO GOVERNADOR,Recursos de outros candidatos/comitês,100000
178854,60643228000121,FIBRIA CELULOSE S/A,Recursos de pessoas jurídicas,40000
132504,00676262000170,PARTIDO DOS TRABALHADORES,Recursos de partido político,95000
132504,05036532000100,CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DO PARANA - SICOOB CENTRAL PARANA,Recursos de pessoas jurídicas,30000
132504,07521205000161,"MENEGHIN, JANUARIO & GOMES ADVOGADOS ASSOCIADOS",Recursos de pessoas jurídicas,5000
132504,11010326000116,PRESTES CONSTRUTORA E INCORPORADORA LTDA,Recursos de pessoas jurídicas,26250
132504,11517841000197,COMPANHIA SULAMERICANA DE DISTRIBUICAO,Recursos de pessoas jurídicas,10000
132504,15988438000105,A. E. ROSALINO - PRODUCOES - ME,Recursos de pessoas jurídicas,1050
132504,20559538000148,ELEICAO 2014 GLEISI HELENA HOFFMANN GOVERNADOR,Recursos de outros candidatos/comitês,93480.68
132504,20576090000170,ELEICAO 2014 ARILSON MAROLDI CHIORATO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,10335
132504,20576537000101,ELEICAO 2014 TANIA FATIMA CALVI TAIT DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,500
132504,75719740000181,PARTIDO DOS TRABALHADORES DIRETORIO ESTADUAL DO PARANA,Recursos de pessoas jurídicas,40000
132504,77167633000113,REPRO SET INDUSTRIA GRAFICA LTDA,Recursos de pessoas jurídicas,6000
132504,78410875000159,MARTINUCCI DO BRASIL MOVEIS PARA ESCRITORIO LTDA,Recursos de pessoas jurídicas,2246.4
132504,79124079000112,FA MARINGA LTDA,Recursos de pessoas jurídicas,7000
132504,79157889000175,EMPREENDIMENTOS IMOBILIARIOS INGA LTDA,Recursos de pessoas jurídicas,5000
160575,00676262000170,PARTIDO DOS TRABALHADORES,Recursos de partido político,237500
160575,08951875000180,"LOGUERCIO, BEIRO E SURIAN SOCIEDADE DE ADVOGADOS.",Recursos de pessoas jurídicas,5000
160575,20574235000102,ELEICAO 2014 AGNELO SANTOS QUEIROZ FILHO GOVERNADOR,Recursos de outros candidatos/comitês,171923.39
160640,03246146000100,MAURO PIRES DISTRIBUIDORA LTDA - EPP,Recursos de pessoas jurídicas,26900
160640,03282708000170,POUSADA SAN MARCO EIRELI - ME,Recursos de pessoas jurídicas,500
160640,03327988000196,MINERACAO CORUMBAENSE REUNIDA S.A.,Recursos de pessoas jurídicas,100000
160640,04050354000100,OLIVEIRA ADVOGADOS E ASSOCIADOS - ME,Recursos de pessoas jurídicas,50000
160640,14599201000161,SAO JORGE CONSULTORIA EMPRESARIAL LTDA,Recursos de pessoas jurídicas,50000
160640,19515519000130,CARVEL CARVALHO VEICULOS LTDA,Recursos de pessoas jurídicas,400
160640,20567389000169,ELEICAO 2014 CLAUDIO RIBEIRO PRATES DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,2733.5
160640,20568769000118,ELEICAO 2014 JOAO PIMENTA DA VEIGA FILHO GOVERNADOR,Recursos de outros candidatos/comitês,10372
160640,20569815000101,ELEICAO 2014 DILZON LUIZ DE MELO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,2095.67
160640,20572049000126,ELEICAO 2014 ANTONIO AUGUSTO JUNHO ANASTASIA SENADOR,Recursos de outros candidatos/comitês,1450
160640,20573851000130,ELEICAO 2014 FABIANO GALLETTI TOLENTINO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1575
160640,21378906000114,ARMAZENS GERAIS AGRICOLA LTDA,Recursos de pessoas jurídicas,30000
160640,21531363000123,PARTIDO TRABALHISTA BRASILEIRO,Recursos de partido político,104000
160640,21652672000151,JUNIOR RENT A CAR LTDA - EPP,Recursos de pessoas jurídicas,1603.33
160640,24059610000129,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,Recursos de partido político,26400
160640,25385642000187,TRANSPORTES WAMAG LTDA,Recursos de pessoas jurídicas,400
160640,25524380000194,MARUM PATRUS PARTICIPACOES E EMPREENDIMENTOS LTDA,Recursos de pessoas jurídicas,25000
160640,25860305000102,MOINHO SUL MINEIRO SA,Recursos de pessoas jurídicas,20000
160640,29588019000182,ARBOR BRASIL INDUSTRIA DE BEBIDAS LTDA,Recursos de pessoas jurídicas,10000
160640,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,50000
178871,01809437000133,ZORZAL TERRAPLENAGEM E LOCACOES LTDA,Recursos de pessoas jurídicas,5000
178871,01826229000142,COTIA VITORIA SERVICOS E COMERCIO S/A,Recursos de pessoas jurídicas,10000
178871,05669475000199,EXTREMA EVENTOS E PARTICIPACOES LTDA - EPP,Recursos de pessoas jurídicas,5000
178871,06319981000110,UNISAM OFFSHORE AGENCIA MARITIMA E OPERADORA PORTUARIA LTDA,Recursos de pessoas jurídicas,55000
178871,17321189000117,IVISTA CONSULTORIA E ESTRATEGIA IMOBILIARIA ES LTDA,Recursos de pessoas jurídicas,1000
178871,17469701000177,ARCELORMITTAL BRASIL S.A.,Recursos de pessoas jurídicas,50000
178871,20603358000116,ELEICAO 2014 JOSE RENATO CASAGRANDE GOVERNADOR,Recursos de outros candidatos/comitês,12216.25
178871,22266175000188,FERTILIZANTES HERINGER S.A.,Recursos de pessoas jurídicas,50000
178871,27362912000160,IC CONSTRUTORA LTDA,Recursos de pessoas jurídicas,5000
178871,28154680001512,UNICAFE COMPANHIA DE COMERCIO EXTERIOR,Recursos de pessoas jurídicas,13000
178871,28482230000153,COMERCIAL SCARDUA LTDA,Recursos de pessoas jurídicas,5000
178871,39786454000175,"COOPERATIVA DE TRABALHO EM TECNOLOGIA, EDUCACAO E GESTAO",Recursos de pessoas jurídicas,10000
178871,60643228000121,FIBRIA CELULOSE S/A,Recursos de pessoas jurídicas,30000
178871,76490184000187,LEAO ALIMENTOS E BEBIDAS LTDA.,Recursos de pessoas jurídicas,30000
178930,04078533000147,INDUSTRIA DE ALIMENTOS NEON LTDA - EPP,Recursos de pessoas jurídicas,15000
178930,07512572000107,ROSANA KRIEGER - ME,Recursos de pessoas jurídicas,15000
178930,08627335000146,J. L. MARODIN CONFECCOES - ME,Recursos de pessoas jurídicas,2800
178930,11976627000107,SEGATO COMERCIAL DE ALIMENTOS LTDA  - ME,Recursos de pessoas jurídicas,200
178930,14512048000193,DIRETORIO ESTADUAL PARTIDO SOCIAL DEMOCRATICO - PSD,Recursos de partido político,800000
178930,15086679000150,JUVALMAR ESTRUTURAS PARA EVENTOS LTDA,Recursos de pessoas jurídicas,49900
178930,20569317000150,ELEICAO 2014 CARLOS ROBERTO MASSA JUNIOR DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,7864
178930,20569527000149,ELEICAO 2014 EVANDRO BUQUERA DE FREITAS OLIVEIRA JUNIOR DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,25.91
178930,20572328000190,ELEICAO 2014 CARLOS ALBERTO RICHA GOVERNADOR,Recursos de outros candidatos/comitês,8731.64
178930,20578031000131,ELEICAO 2014 NEY LEPREVOST NETO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,5487.5
178930,60728029000388,ANACONDA INDUSTRIAL E AGRICOLA DE CEREAIS S A,Recursos de pessoas jurídicas,15000
178930,76154749000155,DISAM DISTRIBUIDORA DE INSUMOS AGRICOLAS SUL AMERICA LTDA,Recursos de pessoas jurídicas,20000
178930,77604163000108,TUICIAL - GRAFICA E EDITORA LTDA,Recursos de pessoas jurídicas,99165
178930,77637684000161,COTRANS LOCACAO DE VEICULOS LTDA,Recursos de pessoas jurídicas,23669.96
178930,77837979000181,AGRICOLA HORIZONTE LTDA,Recursos de pessoas jurídicas,5000
178930,79957791000100,CONSTRUTORA ABAPAN LTDA,Recursos de pessoas jurídicas,51000
178930,81584278000155,COOPERATIVA AGROINDUSTRIAL COPAGRIL,Recursos de pessoas jurídicas,15000
178930,81716144000140,ROCHA TERMINAIS PORTUARIOS E LOGISTICA S.A.,Recursos de pessoas jurídicas,40000
178930,87274817000136,MOINHO DO NORDESTE S/A,Recursos de pessoas jurídicas,10000
178953,01131627000144,PSDB DIRETORIO REGIONAL DO ESTADO DE RONDONIA,Recursos de partido político,353600
178953,02118203000102,ROVEMA VEICULOS E MAQUINAS LTDA.,Recursos de pessoas jurídicas,150000
178953,03946493000145,MARECHAL AUTO POSTO LTDA,Recursos de pessoas jurídicas,2409.6
178953,06105925000183,L. F. DISTRIBUIDORA DE AUTOMOVEIS LTDA,Recursos de pessoas jurídicas,6000
178953,13722239000117,AUTO POSTO FORMULA 1 LTDA - EPP,Recursos de pessoas jurídicas,15500
141428,01452038000168,JMM S/A ADMINISTRACAO E PARTICIPACOES,Recursos de pessoas jurídicas,30000
141428,03570768000199,SIMAS INDUSTRIAL DE ALIMENTOS S/A,Recursos de pessoas jurídicas,15000
141428,11146610000114,GRAFICA A UNICA LTDA,Recursos de pessoas jurídicas,4000
141428,11261285000130,MRV ANCONA II INCORPORACOES LTDA,Recursos de pessoas jurídicas,100000
141428,14862435000150,DIRETORIO ESTADUAL DO PARTIDO SOCIAL DEMOCRATICO - PSD,Recursos de partido político,1380000
141428,24206617001360,PARELHAS GAS LTDA,Recursos de pessoas jurídicas,2867.08
141428,24206617001440,PARELHAS GAS LTDA,Recursos de pessoas jurídicas,171.8
141428,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,50000
178969,14496452000110,DIRETORIO ESTADUAL DO PARTIDO SOCIAL DEMOCRATICO - PSD / SE,Recursos de partido político,200000
178969,15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,Recursos de pessoas jurídicas,108500
178969,20609049000153,ELEICAO 2014 COMITE FINANCEIRO SE UNICO PSD,Recursos de outros candidatos/comitês,3243.2
178969,20609054000166,ELEICAO 2014 COMITE FINANCEIRO SE UNICO PMDB,Recursos de partido político,13380
141427,00253448000117,BANCO POTTENCIAL SA,Recursos de pessoas jurídicas,200000
141427,01928075000108,DMA DISTRIBUIDORA S/A,Recursos de pessoas jurídicas,50000
141427,04567650000174,LOCALIX SERVICOS AMBIENTAIS LTDA,Recursos de pessoas jurídicas,20000
141427,10469969000160,LIBER CONSTRUTORA E INCORPORADORA LTDA,Recursos de pessoas jurídicas,25000
141427,12463802000117,PARQUE PIAZZA SAN PIETRO INCORPORACOES SPE LTDA,Recursos de pessoas jurídicas,100000
141427,14030707000155,MD SERVICE LTDA,Recursos de pessoas jurídicas,5000
141427,15102288000182,CONSTRUTORA NORBERTO ODEBRECHT S A,Recursos de pessoas jurídicas,30000
141427,15432855000169,CASA PUEBLO INCORPORACOES SPE LTDA,Recursos de pessoas jurídicas,50000
141427,17256512000116,DROGARIA ARAUJO S A,Recursos de pessoas jurídicas,350000
141427,17364795000110,MERCANTIL DO BRASIL DIST S/A TIT E VALORES MOBILIARIOS,Recursos de pessoas jurídicas,35000
141427,17370354000120,ARMAZENS GERAIS LESTE DE MINAS LIMITADA,Recursos de pessoas jurídicas,50000
141427,18279158000108,RIMA INDUSTRIAL S/A,Recursos de pessoas jurídicas,100000
141427,19403252000190,EMCCAMP RESIDENCIAL S.A.,Recursos de pessoas jurídicas,40000
141427,20432084000140,RINCAO DO SUL CONSULTORIA S/A,Recursos de pessoas jurídicas,5000
141427,20568769000118,ELEICAO 2014 JOAO PIMENTA DA VEIGA FILHO GOVERNADOR,Recursos de outros candidatos/comitês,6507.27
141427,20570234000181,ELEICAO 2014 INACIO FRANCO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,523.5
141427,20574641000167,ELEICAO 2014 IONE MARIA PINHEIRO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,10986.25
141427,20578008000147,ELEICAO 2014 TIAGO ULISSES DE CASTRO E OLIVEIRA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,42570
141427,21992946000151,EMBARE INDUSTRIAS ALIMENTICIAS S/A,Recursos de pessoas jurídicas,100000
141427,24059610000129,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,Recursos de partido político,2400
141427,25102146000179,IRMAOS MATTAR & CIA LTDA,Recursos de pessoas jurídicas,15000
141427,25467358000150,PARTIDO VERDE,Recursos de partido político,460899
141427,26198515000484,SEMPRE EDITORA LTDA,Recursos de pessoas jurídicas,7582.05
141427,33131541000108,COMPANHIA BRASILEIRA DE METALURGIA E MINERACAO,Recursos de pessoas jurídicas,100000
141427,38664140000137,HAP ENGENHARIA LTDA,Recursos de pessoas jurídicas,215000
141427,42278796000199,CELULOSE NIPO BRASILEIRA S A CENIBRA,Recursos de pessoas jurídicas,20000
141427,44023661000108,U T C ENGENHARIA S/A,Recursos de pessoas jurídicas,50000
141427,61186680000174,BANCO BMG SA,Recursos de pessoas jurídicas,150000
141427,66321621000185,SAO BENTO IMOBILIARIA S/A,Recursos de pessoas jurídicas,5000
171623,00676213000138,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO - DIRETORIO NACIONAL,Recursos de partido político,150000
171623,57494031000163,COMPANHIA BRASILEIRA DE CARTUCHOS,Recursos de pessoas jurídicas,30000
171623,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,100000
160587,00676213000138,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO - DIRETORIO NACIONAL,Recursos de partido político,600000
160587,03518030000182,FORMATTO GRAFICA E EDITORA EIRELI - ME,Recursos de pessoas jurídicas,225
160587,04100556000100,TRACTEBEL ENERGIA COMERCIALIZADORA LTDA,Recursos de pessoas jurídicas,40000
160587,07990908000139,PLANO & PLANO CONSTRUCOES E PARTICIPACOES LTDA,Recursos de pessoas jurídicas,10000
160587,15579147000155,PARTIDO DO MOVIMENTO DEMOCRATICO BRASILEIRO,Recursos de partido político,50000
160587,20563941000140,ELEICAO 2014 SIMONE NASSAR TEBET SENADOR,Recursos de outros candidatos/comitês,50000
160587,20566665000174,ELEICAO 2014 NELSON TRAD FILHO GOVERNADOR,Recursos de outros candidatos/comitês,66950
160587,20566965000153,ELEICAO 2014 MARCOS MARCELLO TRAD DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,500
160587,20569767000143,ELEICAO 2014 MICHEL MIGUEL ELIAS TEMER LULIA VICE-PRESIDENTE,Recursos de outros candidatos/comitês,100000
160587,33737818000574,"COOPERATIVA CENTRAL DE CREDITO DE MATO GROSSO DO SUL, GOIAS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL",Recursos de pessoas jurídicas,20000
160587,50765288000163,MPD ENGENHARIA LTDA.,Recursos de pessoas jurídicas,10000
160587,60701190000104,ITAU UNIBANCO S.A.,Recursos de pessoas jurídicas,50000
66828,05276723000131,PAG CLUB ADMINISTRADORA DE CARTOES LTDA,Recursos de pessoas jurídicas,10000
66828,10733672000160,SUPERMERCADOS PESSOTTO EIRELI,Recursos de pessoas jurídicas,15628
66828,20560093000116,ELEICAO 2014 CARLOS EDUARDO PIGNATARI DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,250
66828,20560414000182,ELEICAO 2014 SEBASTIAO DOS SANTOS FILHO DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,110
66828,20561182000187,ELEICAO 2014 CAUE CASEIRO MACRIS DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,1387.75
66828,20561939000132,ELEICAO 2014 DAVID ZAIA DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,125
66828,20589986000194,ELEICAO 2014 COMITE FINANCEIRO SP UNICO PRB,Recursos de outros candidatos/comitês,56369.56
72442,00780851000102,GUSMAO PLANEJAMENTO E OBRAS LTDA,Recursos de pessoas jurídicas,50000
72442,03529317000108,ARRAIAL EVENTOS LTDA - ME,Recursos de pessoas jurídicas,15000
72442,07557479000100,ES PROMOTORA DE VENDAS LTDA,Recursos de pessoas jurídicas,50000
72442,11084194000177,VARD PROMAR S.A.,Recursos de pessoas jurídicas,30000
72442,16994727000171,PBF GRAFICA E TEXTIL LTDA,Recursos de pessoas jurídicas,15880
160666,03174517000195,SANTA EMILIA EMPREENDIMENTOS IMOBILIARIOS LTDA,Recursos de pessoas jurídicas,25000
160666,04603006000104,SSA ENGENHARIA LTDA - EPP,Recursos de pessoas jurídicas,44000
160666,05949989000289,REISTAR INDUSTRIA E COMERCIO DE ELETRONICOS LTDA.,Recursos de pessoas jurídicas,10000
160666,13578869000160,MRM CONSTRUTORA LTDA,Recursos de pessoas jurídicas,1055000
160666,20568504000110,ELEICAO 2014 ANDRE ROGERIO DE ARAUJO ANDRADE DEPUTADO ESTADUAL,Recursos de outros candidatos/comitês,4000
160666,20570914000103,ELEICAO 2014 RUI COSTA DOS SANTOS GOVERNADOR,Recursos de outros candidatos/comitês,50833.27
141431,08274949000191,ZIPCO SISTEMAS CONSTRUTIVOS S/A,Recursos de pessoas jurídicas,100000
141431,09431693000141,UPA UMBUZEIRO PRODUCOES AGRICOLAS LTDA,Recursos de pessoas jurídicas,50000
141431,10669331000172,DIRETORIO ESTADUAL DO PARTIDO SOCIALISTA BRASILEIRO - PSB,Recursos de partido político,57000
141431,10825658000196,ETICA EMPREENDIMENTOS IMOBILIARIOS LTDA - EPP,Recursos de pessoas jurídicas,25000
141431,10832955000169,"CUNHA COMERCIO, REPRESENTACAO E DISTRIBUICAO LTDA",Recursos de pessoas jurídicas,50000
141431,14448260000139,TOP ENGENHARIA LTDA,Recursos de pessoas jurídicas,30000
141431,15102288000182,CONSTRUTORA NORBERTO ODEBRECHT S A,Recursos de pessoas jurídicas,30000
141431,20592604000181,ELEICAO 2014 COMITE FINANCEIRO SP UNICO PSB,Recursos de outros candidatos/comitês,80000
141431,35474949000108,LOCAR SANEAMENTO AMBIENTAL LTDA,Recursos de pessoas jurídicas,100000
141431,40830572000112,BARI AUTOMOVEIS LTDA,Recursos de pessoas jurídicas,24000
141431,40836330000136,HIGIENE EMPREENDIMENTOS E SERVICOS LTDA - EPP,Recursos de pessoas jurídicas,40000
92699,00887169000105,PARTIDO PROGRESSISTA,Recursos de partido político,2050000
92699,01340937000179,GALVAO ENGENHARIA S/A,Recursos de pessoas jurídicas,100000
92699,01349048000172,DIRETORIO REGIONAL DO PARTIDO PROGRESSISTA NO ESTADO DE PERNAMBUCO,Recursos de partido político,224990
92699,04870288000106,PLATINUM TRADING S/A,Recursos de pessoas jurídicas,70000
92699,06844237000135,DIRETORIO ESTADUAL DO PARTIDO PROGRESSISTA - PP -PI,Recursos de partido político,200000
92699,10864006000160,L FERNANDES ALBUQUERQUE ENGENHARIA - ME,Recursos de pessoas jurídicas,20006.2
92699,15102288000182,CONSTRUTORA NORBERTO ODEBRECHT S A,Recursos de pessoas jurídicas,30000
92699,56993900000131,COMPANHIA METALURGICA PRADA,Recursos de pessoas jurídicas,75000
160598,01559046000108,IRMAOS SOARES S/A,Recursos de pessoas jurídicas,185000
160598,20501231000196,ELEICAO 2014 COMITE FINANCEIRO DF NACIONAL PARA PRESIDENTE DA REPUBLICA PDT,Recursos de partido político,350000
160598,20592596000173,ELEICAO 2014 COMITE FINANCEIRO GO UNICO PSDB,Recursos de outros candidatos/comitês,3000
